Año;Departamento;Divi_dpto;Municipio;Divi_muni;IRCA Promedio 2019;Categoría
2018;Caquetá;18;San José del Fragua;18610;1.29;Bajo
2018;Caquetá;18;San Vicente del Caguán;18753;3.22;Bajo
2018;Caquetá;18;Solano;18756;30.78;Medio
2018;Caquetá;18;Solita;18785;13.52;Bajo
2018;Caquetá;18;Valparaíso;18860;9.72;Bajo
2018;Cauca;19;Popayán;19001;3.18;Bajo
2018;Cauca;19;Almaguer;19022;12.85;Bajo
2018;Cauca;19;Argelia;19050;5.72;Bajo
2018;Cauca;19;Balboa;19075;2.96;Bajo
2018;Cauca;19;Bolívar;19100;2.74;Bajo
2018;Cauca;19;Buenos Aires;19110;10.51;Bajo
2018;Cauca;19;Cajibío;19130;13.68;Bajo
2018;Cauca;19;Caldono;19137;5.18;Bajo
2018;Cauca;19;Caloto;19142;5.87;Bajo
2018;Cauca;19;Corinto;19212;2.29;Bajo
2018;Cauca;19;El Tambo;19256;8.31;Bajo
2018;Cauca;19;Florencia;19290;7.53;Bajo
2018;Cauca;19;Guachené ;19300;15.82;Bajo
2018;Cauca;19;Guapi;19318;4.41;Bajo
2018;Cauca;19;Inzá;19355;0;Sin información
2018;Cauca;19;Jambaló;19364;5.14;Bajo
2018;Cauca;19;La Sierra;19392;1.17;Bajo
2018;Cauca;19;La Vega;19397;26.56;Medio
2018;Cauca;19;López;19418;66.22;Alto
2018;Cauca;19;Mercaderes;19450;11.99;Bajo
2018;Cauca;19;Miranda;19455;9.94;Bajo
2018;Cauca;19;Morales;19473;6.33;Bajo
2018;Cauca;19;Padilla;19513;11.92;Bajo
2018;Cauca;19;Paez;19517;12.04;Bajo
2018;Cauca;19;Patía;19532;4.01;Bajo
2018;Cauca;19;Piamonte;19533;89;Alto
2018;Cauca;19;Piendamó;19548;7.34;Bajo
2018;Cauca;19;Puerto Tejada;19573;10.79;Bajo
2018;Cauca;19;Puracé;19585;6.62;Bajo
2018;Cauca;19;Rosas;19622;6.49;Bajo
2018;Cauca;19;San Sebastián;19693;74.36;Alto
2018;Cauca;19;Santander de Quilichao;19698;4.94;Bajo
2018;Cauca;19;Santa Rosa;19701;4.5;Bajo
2018;Cauca;19;Silvia;19743;3.12;Bajo
2018;Cauca;19;Sotara;19760;8.97;Bajo
2018;Cauca;19;Suárez;19780;16.36;Bajo
2018;Cauca;19;Sucre;19785;5.92;Bajo
2018;Cauca;19;Timbío;19807;0.45;Bajo
2018;Cauca;19;Timbiquí;19809;94.59;Alto
2018;Cauca;19;Toribio;19821;8.96;Bajo
2018;Cauca;19;Totoró;19824;5.71;Bajo
2018;Cauca;19;Villa Rica;19845;19.35;Medio
2018;Cesar;20;Valledupar;20001;0.4;Bajo
2018;Cesar;20;Aguachica;20011;0;Sin información
2018;Cesar;20;Agustín Codazzi;20013;4.17;Bajo
2018;Cesar;20;Astrea;20032;26.27;Medio
2018;Cesar;20;Becerril;20045;16.95;Bajo
2018;Cesar;20;Bosconia;20060;65.88;Alto
2018;Cesar;20;Chimichagua;20175;1.13;Bajo
2018;Cesar;20;Chiriguaná;20178;1.85;Bajo
2018;Cesar;20;Curumaní;20228;0;Sin información
2018;Cesar;20;El Copey;20238;0;Sin información
2018;Cesar;20;El Paso;20250;73.83;Alto
2018;Cesar;20;Gamarra;20295;6.93;Bajo
2018;Cesar;20;González;20310;83.47;Alto
2018;Cesar;20;La Gloria;20383;8.01;Bajo
2018;Cesar;20;La Jagua de Ibirico;20400;8.28;Bajo
2018;Cesar;20;Manaure;20443;54.095;Alto
2018;Cesar;20;Pailitas;20517;1.14;Bajo
2018;Cesar;20;Pelaya;20550;16.63;Bajo
2018;Cesar;20;Pueblo Bello;20570;38.71;Medio
2018;Cesar;20;Río de Oro;20614;0;Sin información
2018;Cesar;20;La Paz;20621;10.46;Bajo
2018;Cesar;20;San Alberto;20710;1.15;Bajo
2018;Cesar;20;San Diego;20750;4.2;Bajo
2018;Cesar;20;San Martín;20770;13.96;Bajo
2018;Cesar;20;Tamalameque;20787;0.99;Bajo
2018;Córdoba;23;Montería;23001;0.26;Bajo
2018;Córdoba;23;Ayapel;23068;6.87;Bajo
2018;Córdoba;23;Canalete;23090;64.79;Alto
2018;Córdoba;23;Cereté;23162;1.38;Bajo
2018;Córdoba;23;Chimá;23168;4.6;Bajo
2018;Córdoba;23;Chinú;23182;6.66;Bajo
2018;Córdoba;23;Ciénaga de Oro;23189;0.91;Bajo
2018;Córdoba;23;Cotorra;23300;34.71;Medio
2018;Córdoba;23;La Apartada;23350;32.35;Medio
2018;Córdoba;23;Lorica;23417;1.4;Bajo
2018;Córdoba;23;Los Córdobas;23419;22.13;Medio
2018;Córdoba;23;Momil;23464;0;Sin información
2018;Córdoba;23;Montelíbano;23466;4.88;Bajo
2018;Córdoba;23;Moñitos;23500;18.45;Bajo
2018;Córdoba;23;Planeta Rica;23555;3.67;Bajo
2018;Córdoba;23;Pueblo Nuevo;23570;3.67;Bajo
2018;Córdoba;23;Puerto Escondido;23574;36.83;Medio
2018;Córdoba;23;Puerto Libertador;23580;33.26;Medio
2018;Córdoba;23;Purísima;23586;0;Sin información
2018;Córdoba;23;Sahagún;23660;1.68;Bajo
2018;Córdoba;23;San Andrés Sotavento;23670;2.63;Bajo
2018;Córdoba;23;San Antero;23672;0.99;Bajo
2018;Córdoba;23;San Bernardo del Viento;23675;45.72;Medio
2018;Córdoba;23;San José de Uré;23682;18.35;Bajo
2018;Córdoba;23;San Pelayo;23686;59.42;Alto
2018;Córdoba;23;Tierralta;23807;14.52;Bajo
2018;Córdoba;23;Tuchín;23815;0;Sin información
2018;Córdoba;23;Valencia;23855;17.02;Bajo
2018;Cundinamarca;25;Agua de Dios;25001;0;Sin información
2018;Cundinamarca;25;Albán;25019;3.55;Bajo
2018;Cundinamarca;25;Anapoima;25035;17.14;Bajo
2018;Cundinamarca;25;Anolaima;25040;16.72;Bajo
2018;Cundinamarca;25;Arbeláez;25053;26.48;Medio
2018;Cundinamarca;25;Beltrán;25086;17.1;Bajo
2018;Cundinamarca;25;Bituima;25095;5.18;Bajo
2018;Cundinamarca;25;Bojacá;25099;10.51;Bajo
2018;Cundinamarca;25;Cabrera;25120;19.68;Medio
2018;Cundinamarca;25;Cachipay;25123;14.62;Bajo
2018;Cundinamarca;25;Cajicá;25126;0.08;Bajo
2018;Cundinamarca;25;Caparrapí;25148;12.6;Bajo
2018;Cundinamarca;25;Caqueza;25151;4.73;Bajo
2018;Cundinamarca;25;Carmen de Carupa;25154;8.58;Bajo
2018;Cundinamarca;25;Chaguaní;25168;15.82;Bajo
2018;Cundinamarca;25;Chía;25175;0.14;Bajo
2018;Cundinamarca;25;Chipaque;25178;8.13;Bajo
2018;Cundinamarca;25;Choachí;25181;1.84;Bajo
2018;Cundinamarca;25;Chocontá;25183;2.83;Bajo
2018;Cundinamarca;25;Cogua;25200;20.91;Medio
2018;Cundinamarca;25;Cota;25214;11.86;Bajo
2018;Cundinamarca;25;Cucunubá;25224;3.12;Bajo
2018;Cundinamarca;25;El Colegio;25245;13.82;Bajo
2018;Cundinamarca;25;El Peñón;25258;17.58;Bajo
2018;Cundinamarca;25;El Rosal;25260;2.22;Bajo
2018;Cundinamarca;25;Facatativá;25269;0.85;Bajo
2018;Cundinamarca;25;Fomeque;25279;11.41;Bajo
2018;Cundinamarca;25;Fosca;25281;1.31;Bajo
2018;Cundinamarca;25;Funza;25286;2.95;Bajo
2018;Cundinamarca;25;Fúquene;25288;8.27;Bajo
2018;Cundinamarca;25;Fusagasugá;25290;1.07;Bajo
2018;Cundinamarca;25;Gachala;25293;7.25;Bajo
2018;Cundinamarca;25;Gachancipá;25295;10;Bajo
2018;Cundinamarca;25;Gachetá;25297;3.96;Bajo
2018;Cundinamarca;25;Gama;25299;5.58;Bajo
2018;Cundinamarca;25;Girardot;25307;2.31;Bajo
2018;Cundinamarca;25;Granada;25312;3.1;Bajo
2018;Cundinamarca;25;Guachetá;25317;5.73;Bajo
2018;Cundinamarca;25;Guaduas;25320;2.13;Bajo
2018;Cundinamarca;25;Guasca;25322;3.64;Bajo
2018;Cundinamarca;25;Guataquí;25324;10.15;Bajo
2018;Cundinamarca;25;Guatavita;25326;8.16;Bajo
2018;Cundinamarca;25;Guayabal de Siquima;25328;22.24;Medio
2018;Cundinamarca;25;Guayabetal;25335;6.1;Bajo
2018;Cundinamarca;25;Gutiérrez;25339;18.89;Bajo
2018;Cundinamarca;25;Jerusalén;25368;6.65;Bajo
2018;Cundinamarca;25;Junín;25372;4.42;Bajo
2018;Cundinamarca;25;La Calera;25377;11.11;Bajo
2018;Cundinamarca;25;La Mesa;25386;12.87;Bajo
2018;Cundinamarca;25;La Palma;25394;11.64;Bajo
2018;Cundinamarca;25;La Peña;25398;0;Sin información
2018;Cundinamarca;25;La Vega;25402;1.01;Bajo
2018;Cundinamarca;25;Lenguazaque;25407;13.25;Bajo
2018;Cundinamarca;25;Macheta;25426;11.55;Bajo
2018;Cundinamarca;25;Madrid;25430;3.94;Bajo
2018;Cundinamarca;25;Manta;25436;22.93;Medio
2018;Cundinamarca;25;Medina;25438;3.78;Bajo
2018;Cundinamarca;25;Mosquera;25473;1.25;Bajo
2018;Cundinamarca;25;Nariño;25483;18.67;Bajo
2018;Cundinamarca;25;Nemocón;25486;8.79;Bajo
2018;Cundinamarca;25;Nilo;25488;13.53;Bajo
2018;Cundinamarca;25;Nimaima;25489;3.58;Bajo
2018;Cundinamarca;25;Nocaima;25491;10.97;Bajo
2018;Cundinamarca;25;Venecia;25506;23.73;Medio
2018;Cundinamarca;25;Pacho;25513;0.71;Bajo
2018;Cundinamarca;25;Paime;25518;12.92;Bajo
2018;Cundinamarca;25;Pandi;25524;9.81;Bajo
2018;Cundinamarca;25;Paratebueno;25530;19.71;Medio
2018;Cundinamarca;25;Pasca;25535;37.8;Medio
2018;Cundinamarca;25;Puerto Salgar;25572;2.55;Bajo
2018;Cundinamarca;25;Pulí;25580;14.24;Bajo
2018;Cundinamarca;25;Quebradanegra;25592;3.08;Bajo
2018;Cundinamarca;25;Quetame;25594;1.96;Bajo
2018;Cundinamarca;25;Quipile;25596;25.4;Medio
2018;Cundinamarca;25;Apulo;25599;22.09;Medio
2018;Cundinamarca;25;Ricaurte;25612;0;Sin información
2018;Cundinamarca;25;San Antonio del Tequendama;25645;2.81;Bajo
2018;Cundinamarca;25;San Bernardo;25649;5.73;Bajo
2018;Cundinamarca;25;San Cayetano;25653;8.96;Bajo
2018;Cundinamarca;25;San Francisco;25658;4.85;Bajo
2018;Cundinamarca;25;San Juan de Río Seco;25662;9.37;Bajo
2018;Cundinamarca;25;Sasaima;25718;2.97;Bajo
2018;Cundinamarca;25;Sesquilé;25736;7.76;Bajo
2018;Cundinamarca;25;Sibaté;25740;13.69;Bajo
2018;Cundinamarca;25;Silvania;25743;18.1;Bajo
2018;Cundinamarca;25;Simijaca;25745;5.65;Bajo
2018;Cundinamarca;25;Soacha;25754;1.27;Bajo
2018;Cundinamarca;25;Sopó;25758;15.11;Bajo
2018;Cundinamarca;25;Subachoque;25769;8.57;Bajo
2018;Cundinamarca;25;Suesca;25772;18.91;Bajo
2018;Cundinamarca;25;Supatá;25777;6.48;Bajo
2018;Cundinamarca;25;Susa;25779;8.5;Bajo
2018;Cundinamarca;25;Sutatausa;25781;5.98;Bajo
2018;Cundinamarca;25;Tabio;25785;6.45;Bajo
2018;Cundinamarca;25;Tausa;25793;18.13;Bajo
2018;Cundinamarca;25;Tena;25797;20.78;Medio
2018;Cundinamarca;25;Tenjo;25799;2.42;Bajo
2018;Cundinamarca;25;Tibacuy;25805;3.59;Bajo
2018;Cundinamarca;25;Tibirita;25807;11.04;Bajo
2018;Cundinamarca;25;Tocaima;25815;1.28;Bajo
2018;Cundinamarca;25;Tocancipá;25817;1.95;Bajo
2018;Cundinamarca;25;Topaipí;25823;7.7;Bajo
2018;Cundinamarca;25;Ubalá;25839;9.12;Bajo
2018;Cundinamarca;25;Ubaque;25841;15.77;Bajo
2018;Cundinamarca;25;Villa de San Diego de Ubate;25843;1.65;Bajo
2018;Cundinamarca;25;Une;25845;13.6;Bajo
2018;Cundinamarca;25;Útica;25851;5.6;Bajo
2018;Cundinamarca;25;Vergara;25862;8.57;Bajo
2018;Cundinamarca;25;Vianí;25867;4.94;Bajo
2018;Cundinamarca;25;Villagómez;25871;8.4;Bajo
2018;Cundinamarca;25;Villapinzón;25873;9.51;Bajo
2018;Cundinamarca;25;Villeta;25875;4.16;Bajo
2018;Cundinamarca;25;Viotá;25878;8.48;Bajo
2018;Cundinamarca;25;Yacopí;25885;34.03;Medio
2018;Cundinamarca;25;Zipacón;25898;33.38;Medio
2018;Cundinamarca;25;Zipaquirá;25899;1.14;Bajo
2018;Chocó;27;Quibdó;27001;2.12;Bajo
2018;Chocó;27;Alto Baudo;27025;94.01;Alto
2018;Chocó;27;Bajo Baudó;27077;56.25;Alto
2018;Chocó;27;Condoto;27205;0;Sin información
2018;Chocó;27;El Carmen de Atrato;27245;47.61;Medio
2018;Chocó;27;Lloró;27413;50.14;Medio
2018;Chocó;27;Tadó;27787;43.63;Medio
2018;Chocó;27;Unión Panamericana;27810;95.23;Alto
2018;Huila;41;Neiva;41001;25.28;Medio
2018;Huila;41;Acevedo;41006;55.65;Alto
2018;Huila;41;Agrado;41013;49;Medio
2018;Huila;41;Aipe;41016;40.08;Medio
2018;Huila;41;Algeciras;41020;36.31;Medio
2018;Huila;41;Altamira;41026;42.16;Medio
2018;Huila;41;Baraya;41078;56.78;Alto
2018;Huila;41;Campoalegre;41132;23.11;Medio
2018;Huila;41;Colombia;41206;68.72;Alto
2018;Huila;41;Elías;41244;57.09;Alto
2018;Huila;41;Garzón;41298;49.25;Medio
2018;Huila;41;Gigante;41306;43.48;Medio
2018;Huila;41;Guadalupe;41319;58.46;Alto
2018;Huila;41;Hobo;41349;50.94;Medio
2018;Huila;41;Iquira;41357;59.64;Alto
2018;Huila;41;Isnos;41359;50.46;Medio
2018;Huila;41;La Argentina;41378;60.42;Alto
2018;Huila;41;La Plata;41396;53;Medio
2018;Huila;41;Nátaga;41483;53.55;Medio
2018;Huila;41;Oporapa;41503;48.73;Medio
2018;Huila;41;Paicol;41518;61.18;Alto
2018;Huila;41;Palermo;41524;11.98;Bajo
2018;Huila;41;Palestina;41530;48.98;Medio
2018;Huila;41;Pital;41548;65.4;Alto
2018;Huila;41;Pitalito;41551;56.29;Alto
2018;Huila;41;Rivera;41615;23.18;Medio
2018;Huila;41;Saladoblanco;41660;36.94;Medio
2018;Huila;41;San Agustín;41668;41.87;Medio
2018;Huila;41;Santa María;41676;60.52;Alto
2018;Huila;41;Suaza;41770;57.6;Alto
2018;Huila;41;Tarqui;41791;53.68;Medio
2018;Huila;41;Tesalia;41797;43.71;Medio
2018;Huila;41;Tello;41799;49.91;Medio
2018;Huila;41;Teruel;41801;32.35;Medio
2018;Huila;41;Timaná;41807;56.4;Alto
2018;Huila;41;Villavieja;41872;28.72;Medio
2018;Huila;41;Yaguará;41885;35.15;Medio
2018;La Guajira;44;Riohacha;44001;7.31;Bajo
2018;La Guajira;44;Barrancas;44078;34.15;Medio
2018;La Guajira;44;Dibulla;44090;78.86;Alto
2018;La Guajira;44;Distracción;44098;2.15;Bajo
2018;La Guajira;44;El Molino;44110;10.14;Bajo
2018;La Guajira;44;Fonseca;44279;0;Sin información
2018;La Guajira;44;Hatonuevo;44378;15.88;Bajo
2018;La Guajira;44;La Jagua del Pilar;44420;16.13;Bajo
2018;La Guajira;44;Maicao;44430;4.84;Bajo
2018;La Guajira;44;San Juan del Cesar;44650;1.08;Bajo
2018;La Guajira;44;Uribia;44847;7.53;Bajo
2018;La Guajira;44;Urumita;44855;14.84;Bajo
2018;Magdalena;47;Santa Marta;47001;6.08;Bajo
2018;Magdalena;47;Algarrobo;47030;40.8;Medio
2018;Magdalena;47;Aracataca;47053;6.54;Bajo
2018;Magdalena;47;Ariguaní;47058;22.89;Medio
2018;Magdalena;47;Cerro San Antonio;47161;21.32;Medio
2018;Magdalena;47;Chivolo;47170;47.91;Medio
2018;Magdalena;47;Ciénaga;47189;7.11;Bajo
2018;Magdalena;47;Concordia;47205;13.76;Bajo
2018;Magdalena;47;El Banco;47245;11.88;Bajo
2018;Magdalena;47;El Piñon;47258;29.99;Medio
2018;Magdalena;47;El Retén;47268;36.88;Medio
2018;Magdalena;47;Fundación;47288;17.99;Bajo
2018;Magdalena;47;Guamal;47318;31.5;Medio
2018;Magdalena;47;Nueva Granada;47460;40.84;Medio
2018;Magdalena;47;Pedraza;47541;38.64;Medio
2018;Magdalena;47;Pijiño del Carmen;47545;30.26;Medio
2018;Magdalena;47;Pivijay;47551;14.69;Bajo
2018;Magdalena;47;Plato;47555;13.05;Bajo
2018;Magdalena;47;Puebloviejo;47570;44.48;Medio
2018;Magdalena;47;Remolino;47605;61.94;Alto
2018;Magdalena;47;Sabanas de San Angel;47660;17.8;Bajo
2018;Magdalena;47;Salamina;47675;18.15;Bajo
2018;Magdalena;47;San Sebastián de Buenavista;47692;20.39;Medio
2018;Magdalena;47;San Zenón;47703;34.65;Medio
2018;Magdalena;47;Santa Ana;47707;45.41;Medio
2018;Magdalena;47;Santa Bárbara de Pinto;47720;27.22;Medio
2018;Magdalena;47;Sitionuevo;47745;40.54;Medio
2018;Magdalena;47;Tenerife;47798;30.33;Medio
2018;Magdalena;47;Zapayán;47960;34.73;Medio
2018;Magdalena;47;Zona Bananera;47980;40.87;Medio
2018;Meta;50;Villavicencio;50001;14.62;Bajo
2018;Meta;50;Acacías;50006;5.82;Bajo
2018;Meta;50;Barranca de Upía;50110;18.46;Bajo
2018;Meta;50;Cabuyaro;50124;0;Sin información
2018;Meta;50;Castilla la Nueva;50150;2.83;Bajo
2018;Meta;50;Cubarral;50223;83.35;Alto
2018;Meta;50;Cumaral;50226;1.21;Bajo
2018;Meta;50;El Calvario;50245;50.56;Medio
2018;Meta;50;El Castillo;50251;68.79;Alto
2018;Meta;50;El Dorado;50270;0;Sin información
2018;Meta;50;Fuente de Oro;50287;12.35;Bajo
2018;Meta;50;Granada;50313;38.47;Medio
2018;Meta;50;Guamal;50318;5.17;Bajo
2018;Meta;50;Mapiripán;50325;3.03;Bajo
2018;Meta;50;Mesetas;50330;86.52;Alto
2018;Meta;50;La Macarena;50350;10.18;Bajo
2018;Meta;50;Uribe;50370;23.05;Medio
2018;Meta;50;Lejanías;50400;16.33;Bajo
2018;Meta;50;Puerto Concordia;50450;0.9;Bajo
2018;Meta;50;Puerto Gaitán;50568;2.22;Bajo
2018;Meta;50;Puerto López;50573;65.77;Alto
2018;Meta;50;Puerto Lleras;50577;0.17;Bajo
2018;Meta;50;Puerto Rico;50590;0.15;Bajo
2018;Meta;50;Restrepo;50606;2.53;Bajo
2018;Meta;50;San Carlos de Guaroa;50680;7.84;Bajo
2018;Meta;50;San Juan de Arama;50683;7.82;Bajo
2018;Meta;50;San Juanito;50686;24.37;Medio
2018;Meta;50;San Martín;50689;23.56;Medio
2018;Meta;50;Vistahermosa;50711;35.73;Medio
2018;Nariño;52;Pasto;52001;36.04;Medio
2018;Nariño;52;Albán;52019;31.86;Medio
2018;Nariño;52;Aldana;52022;23.95;Medio
2018;Nariño;52;Ancuyá;52036;48.91;Medio
2018;Nariño;52;Arboleda;52051;63.91;Alto
2018;Nariño;52;Barbacoas;52079;53.51;Medio
2018;Nariño;52;Belén;52083;52.59;Medio
2018;Nariño;52;Buesaco;52110;34.96;Medio
2018;Nariño;52;Colón;52203;38.37;Medio
2018;Nariño;52;Consaca;52207;52.78;Medio
2018;Nariño;52;Contadero;52210;43.6;Medio
2018;Nariño;52;Córdoba;52215;55.34;Alto
2018;Nariño;52;Cuaspud;52224;31.64;Medio
2018;Nariño;52;Cumbal;52227;39.94;Medio
2018;Nariño;52;Cumbitara;52233;46.99;Medio
2018;Nariño;52;Chachagüí;52240;49.43;Medio
2018;Nariño;52;El Charco;52250;23.98;Medio
2018;Nariño;52;El Peñol;52254;25.12;Medio
2018;Nariño;52;El Rosario;52256;58.15;Alto
2018;Nariño;52;El Tablón de Gómez;52258;46.57;Medio
2018;Nariño;52;El Tambo;52260;34.37;Medio
2018;Nariño;52;Funes;52287;39.82;Medio
2018;Nariño;52;Guachucal;52317;37.7;Medio
2018;Nariño;52;Guaitarilla;52320;43.07;Medio
2018;Nariño;52;Gualmatán;52323;28.09;Medio
2018;Nariño;52;Iles;52352;45.44;Medio
2018;Nariño;52;Imués;52354;41.15;Medio
2018;Nariño;52;Ipiales;52356;45.79;Medio
2018;Nariño;52;La Cruz;52378;45.16;Medio
2018;Nariño;52;La Florida;52381;29.11;Medio
2018;Nariño;52;La Llanada;52385;10.75;Bajo
2018;Nariño;52;La Tola;52390;27.85;Medio
2018;Nariño;52;La Unión;52399;58.33;Alto
2018;Nariño;52;Leiva;52405;48.66;Medio
2018;Nariño;52;Linares;52411;52.62;Medio
2018;Nariño;52;Los Andes;52418;56.1;Alto
2018;Nariño;52;Magüi;52427;73.15;Alto
2018;Nariño;52;Mallama;52435;55.82;Alto
2018;Nariño;52;Mosquera;52473;7.73;Bajo
2018;Nariño;52;Nariño;52480;10.39;Bajo
2018;Nariño;52;Olaya Herrera;52490;42.08;Medio
2018;Nariño;52;Ospina;52506;40.75;Medio
2018;Nariño;52;Francisco Pizarro;52520;56.53;Alto
2018;Nariño;52;Policarpa;52540;56.2;Alto
2018;Nariño;52;Potosí;52560;46.55;Medio
2018;Nariño;52;Providencia;52565;59.64;Alto
2018;Nariño;52;Puerres;52573;43.95;Medio
2018;Nariño;52;Pupiales;52585;42.73;Medio
2018;Nariño;52;Ricaurte;52612;60.85;Alto
2018;Nariño;52;Roberto Payán;52621;71.66;Alto
2018;Nariño;52;Samaniego;52678;71.23;Alto
2018;Nariño;52;Sandoná;52683;4.63;Bajo
2018;Nariño;52;San Bernardo;52685;54.7;Alto
2018;Nariño;52;San Lorenzo;52687;61.84;Alto
2018;Nariño;52;San Pablo;52693;51.02;Medio
2018;Nariño;52;San Pedro de Cartago;52694;21.55;Medio
2018;Nariño;52;Santa Bárbara;52696;11.99;Bajo
2018;Nariño;52;Santacruz;52699;55.76;Alto
2018;Nariño;52;Sapuyes;52720;25.8;Medio
2018;Nariño;52;Taminango;52786;47.66;Medio
2018;Nariño;52;Tangua;52788;44.34;Medio
2018;Nariño;52;San Andres de Tumaco;52835;36.36;Medio
2018;Nariño;52;Túquerres;52838;48.25;Medio
2018;Nariño;52;Yacuanquer;52885;37.43;Medio
2018;Norte de Santander;54;Cúcuta;54001;3.83;Bajo
2018;Norte de Santander;54;Abrego;54003;31.58;Medio
2018;Norte de Santander;54;Arboledas;54051;16.05;Bajo
2018;Norte de Santander;54;Bochalema;54099;42.33;Medio
2018;Norte de Santander;54;Bucarasica;54109;44.68;Medio
2018;Norte de Santander;54;Cácota;54125;34.58;Medio
2018;Norte de Santander;54;Cachirá;54128;24.8;Medio
2018;Norte de Santander;54;Chinácota;54172;10.58;Bajo
2018;Norte de Santander;54;Chitagá;54174;30.92;Medio
2018;Norte de Santander;54;Convención;54206;34.35;Medio
2018;Norte de Santander;54;Cucutilla;54223;31.13;Medio
2018;Norte de Santander;54;Durania;54239;25.71;Medio
2018;Norte de Santander;54;El Carmen;54245;16.66;Bajo
2018;Norte de Santander;54;El Tarra;54250;37.65;Medio
2018;Norte de Santander;54;El Zulia;54261;2.25;Bajo
2018;Norte de Santander;54;Gramalote;54313;4.12;Bajo
2018;Norte de Santander;54;Hacarí;54344;28.27;Medio
2018;Norte de Santander;54;Herrán;54347;5.02;Bajo
2018;Norte de Santander;54;Labateca;54377;14.98;Bajo
2018;Norte de Santander;54;La Esperanza;54385;25.31;Medio
2018;Norte de Santander;54;La Playa;54398;29.52;Medio
2018;Norte de Santander;54;Los Patios;54405;2.64;Bajo
2018;Norte de Santander;54;Lourdes;54418;19.01;Medio
2018;Norte de Santander;54;Mutiscua;54480;31.13;Medio
2018;Norte de Santander;54;Ocaña;54498;5.3;Bajo
2018;Norte de Santander;54;Pamplona;54518;8.75;Bajo
2018;Norte de Santander;54;Pamplonita;54520;32.06;Medio
2018;Norte de Santander;54;Puerto Santander;54553;20.27;Medio
2018;Norte de Santander;54;Ragonvalia;54599;16.1;Bajo
2018;Norte de Santander;54;Salazar;54660;4.13;Bajo
2018;Norte de Santander;54;San Calixto;54670;22.98;Medio
2018;Norte de Santander;54;San Cayetano;54673;0;Sin información
2018;Norte de Santander;54;Santiago;54680;22.73;Medio
2018;Norte de Santander;54;Sardinata;54720;22.84;Medio
2018;Norte de Santander;54;Silos;54743;27.05;Medio
2018;Norte de Santander;54;Teorama;54800;40.76;Medio
2018;Norte de Santander;54;Tibú;54810;11.94;Bajo
2018;Norte de Santander;54;Toledo;54820;13.62;Bajo
2018;Norte de Santander;54;Villa Caro;54871;11.1;Bajo
2018;Norte de Santander;54;Villa del Rosario;54874;10.93;Bajo
2018;Quindio;63;Armenia;63001;2.12;Bajo
2018;Quindio;63;Buenavista;63111;0;Sin información
2018;Quindio;63;Calarca;63130;1.07;Bajo
2018;Quindio;63;Circasia;63190;0.88;Bajo
2018;Quindio;63;Córdoba;63212;1.83;Bajo
2018;Quindio;63;Filandia;63272;6.88;Bajo
2018;Quindio;63;Génova;63302;8.03;Bajo
2018;Quindio;63;La Tebaida;63401;1.94;Bajo
2018;Quindio;63;Montenegro;63470;3.27;Bajo
2018;Quindio;63;Pijao;63548;3.89;Bajo
2018;Quindio;63;Quimbaya;63594;4.03;Bajo
2018;Quindio;63;Salento;63690;6.69;Bajo
2018;Risaralda;66;Pereira;66001;4.5;Bajo
2018;Risaralda;66;Apía;66045;29.43;Medio
2018;Risaralda;66;Balboa;66075;34.17;Medio
2018;Risaralda;66;Belén de Umbría;66088;24.73;Medio
2018;Risaralda;66;Dosquebradas;66170;11.1;Bajo
2018;Risaralda;66;Guática;66318;48.86;Medio
2018;Risaralda;66;La Celia;66383;36.94;Medio
2018;Risaralda;66;La Virginia;66400;14.46;Bajo
2018;Risaralda;66;Marsella;66440;15.47;Bajo
2018;Risaralda;66;Mistrató;66456;46.11;Medio
2018;Risaralda;66;Pueblo Rico;66572;52.55;Medio
2018;Risaralda;66;Quinchía;66594;49.07;Medio
2018;Risaralda;66;Santa Rosa de Cabal;66682;24.57;Medio
2018;Risaralda;66;Santuario;66687;55.58;Alto
2018;Santander;68;Bucaramanga;68001;0.1;Bajo
2018;Santander;68;Aguada;68013;37.28;Medio
2018;Santander;68;Albania;68020;5.99;Bajo
2018;Santander;68;Aratoca;68051;2.55;Bajo
2018;Santander;68;Barbosa;68077;9.25;Bajo
2018;Santander;68;Barichara;68079;2.32;Bajo
2018;Santander;68;Barrancabermeja;68081;1.08;Bajo
2018;Santander;68;Betulia;68092;2.12;Bajo
2018;Santander;68;Bolívar;68101;3.93;Bajo
2018;Santander;68;Cabrera;68121;6.92;Bajo
2018;Santander;68;California;68132;4.76;Bajo
2018;Santander;68;Capitanejo;68147;2.02;Bajo
2018;Santander;68;Carcasí;68152;4.7;Bajo
2018;Santander;68;Cepitá;68160;0.61;Bajo
2018;Santander;68;Cerrito;68162;19.91;Medio
2018;Santander;68;Charalá;68167;0.37;Bajo
2018;Santander;68;Charta;68169;9.73;Bajo
2018;Santander;68;Chima;68176;4.13;Bajo
2018;Santander;68;Chipatá;68179;5.83;Bajo
2018;Santander;68;Cimitarra;68190;4.41;Bajo
2018;Santander;68;Concepción;68207;8.95;Bajo
2018;Santander;68;Confines;68209;0.19;Bajo
2018;Santander;68;Contratación;68211;2.07;Bajo
2018;Santander;68;Coromoro;68217;1.41;Bajo
2018;Santander;68;Curití;68229;2.65;Bajo
